"@united thanks for letting me sleep at DIA to ensure you ruin as much of my vacation as possible. Wait, no, fuck you. #unitedairlinessucks",0
@AmericanAir The wine served in USAirways flights are watered down somehow right out of the bottles.,0
"@USAirways customer service failure aside, one would think you guys would care about inaccurate manifests. I'm sure TSA would.",0
"@united UA6255 delayed out of #winnipeg because the plane was ""frozen""! #fail Will I make my connection on UA1059? #tightconnection #Denver",0
"@united, Thanks, but I didn't want to see 'we've started your flight search over' OR 'the fare &amp; rules for this itinerary has changed' again",0
@united Now about two dozen back in line to see a single CSR for reFlight Booking Problems final leg. (Kiosks on fritz.),0
"@united Call customer service and of course they just say ""theres nothing we can do"" and then offer a transfer and disconnect the line.",0
@USAirways but my bag is still missing,0
@AmericanAir  you have now lost my luggage for40 hours holding for4 hrs on phone #wtf is this how you treat your loyal passengers?#stranded,0
@SouthwestAir don't ever tweet me again,0
@USAirways Hmmm. Did the flight even really exist or did they just create it last night to get people off their backs? #usairsucks,0
@united No wonder the cabin is filthy. #badservice,0
"@JetBlue hard to tell, but was told wifi only worked for one side of the plane.",0
@USAirways reservations had me on hold for 2 hours only to hang up...smh _Ù÷¥,0
"@united I was abused , threatened and forced to travel in a lower cabine (last seat) in yesterday's flight from Houston to Sao Paulo",0
@united And yet we still haven't left yet and I can't watch my pre-paid DirectTV. #firstworldproblems,0
@AmericanAir what are my chances of making a connection to El Paso (AA504) with DFW from SAT (AA200) delayed 30 minutes?,0
@united my golf bag didn't have a top cover + staffers said they couldn't check without a type of cover or wrap. Forced to leave the bag...,0
"@united flight delayed...again...every time. ""Maintenance issues""",0
@united completed form but doubt it's any use. UA doesn't care. 6 day vacation will now be 5. Sure UA won't feel responsibility for that...,0
@USAirways what happens if it isn't located,0
"@SouthwestAir where are our pilots? Plane is here flight says it's still on time, but we should of been off the ground 15 minutes ago.",0
"@AmericanAir &amp; if that wasn't enough, your staff have been so rude &amp; ignored passengers,don't think that should be accepted whatever reason",0
".@AmericanAir No. I watched these bags be abandoned at depart gate. Watched for &gt;40 mins until owner returned, 20+ mins after I reported",0
@united @abigailedge Another glitch??,0
@SouthwestAir Conf #8Q6MFD Finally got through &amp; told the flight was completely booked.  That would have been better info than advise 2 call,0
"@SouthwestAir coming up on 2hrs on, still haven't spoken to a rep",0
@AmericanAir How am I supposed to Cancelled Flight it if I can't do it online?  I don't want to lose all the funds on the ticket.  HELP!!! :(,0
"@SouthwestAir I did, but no one can find the bag and we need everything in it in the next two hours.",0
@united I hope you have a solution or insurance to cover this issue,0
@americanair Any hints to get through to and stay connected with you to rearrange weather reLate Flightd Cancelled Flights? Hours in now w/nothing.,0
"@united although, I am stranded in Chicago O'Hare for another 8 hours. Any chance your cracker-jack service team could provide a meal?",0
@JetBlue and stranded passengers aren't being helped to get another flight?,0
"@SouthwestAir @nelsjeff, 3.5 hrs. Late Flightr (no human interaction), ended up $'ing a completely new flight - so last flight out didn't sell out.",0
"@JetBlue this is awful! flight out of jfk for our honeymoon is delayed AGAIN until 1225 AM, and we lost money on a hotel now! #delayforwhat?",0
@USAirways is useless airways. Day 2 trying to get home on standby as a result of their Cancelled Flightlation. #USAirways,0
@AmericanAir misplaced my bag 36 hr ago and can't tell me where it is. I've lost $1000 of stuff :( #AmericanAirlines #unamericanairlines,0
@united to DM you I have to follow you and I'm not doing that. Plus they're no more options. That's why I had to fly with you. #epicfail,0
@AmericanAir flight Cancelled Flighted! I'm trying to get to #chicago. What are me and @justynmoro gonna do. #flying#flight#travel,0
@USAirways agent won't hold for connection arriving Late Flight. 7 min before departure time but 3 min too Late Flight. Flt 1903 gate c19. Disappointed,0
"@JetBlue According to your ground staff, it hasn't even been taken off the plane yet!",0
@USAirways more than an hour holding to change a flight on the phone now.. What's up with that???,0
"@united Been on hold on the phone for well over half an hour, waiting to make a reservation change I *wanted* to make online. Help!",0
@AmericanAir watch out if you are a parent...they break stroller &amp; tell you look at the fine print,0
"@united #customerservice at @Dulles_Airport could not be worse. I get the bad weather, but this is awful.",0
@USAirways  ! THE WORST in customer service. @USAirways ! Calling for over a month to book a flight! #poorcustomerservice #usairwaysfflyer,0
"@USAirways hi, Im trying to speak with someone to book travel for a minor. The phone keeps disconnecting. Please advise. Website wont allow.",0
@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,0
@USAirways yeah you guys just told me to call the website that I booked from. I booked on your website. UNACCEPTABLE,0
"@USAirways - I bet you don't, but I'm the paying customer here. I know how to check for flight delays, thank you.",0
@united don't see a justifiable cost to get on an early flight with seats. No airline charges to conveniently get their passengers in early,0
@SouthwestAir is awful. They have lost my bag and aren't providing any info. This is day 3 and nothing. #WORSTAIRLINEEVER,0
"@USAirways US 728 Uh oh, no gate. Now truck will come to us.",0
"@AmericanAir 11 out of 11 delayed flights, you suck and getting worse",0
@united Well I can tell you that your customer service at RDU airport is horrific but is exception at O'Hare in Chicago.,0
@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Mon http://t.co/Q37pOWn6uv @Cowboycerrone figures right?,0
@united this happens all the time.  United pilots are always in the exit row.  America treats there customers better than their employees.,0
"@AmericanAir @derekc21 , to my surprise  BA doesn't  have  me registered in the system , I was getting hopeful :(, Lets step it up , Okay ?",0
"@united Hey, thanks again for helping me miss my buddies 30th bday, you guys are really a trashy company #shouldhaveflowndelta #unitedsucks",0
@JetBlue being told JFK had a 5 hour delay this AM which is reason for my delay now. It can't be that hard to notify with 12 hours notice,0
@SouthwestAir Had to pay a $25 fare difference on a change but can't seem to find the receipt for it. How can I get a copy for reimbursement,0
@SouthwestAir Adding RR number to a @Marriott stay is too hard. Won't take RR number at checkin/out and Marriott phone CS not helpful.,0
ÛÏ@united: @rikrik__ What made you come to this? Can we help you with anything? ^JPÛ inconvience*,0
@USAirways are people going to answer our calls?,0
@USAirways on hold for 1 hour and 14 min trying to find the luggage flight Cancelled Flightled where is luggage? http://t.co/i1SfMI7zat,0
@USAirways so you're going to make me wait that long on the phone line when you can help me? # that's part of the problem,0
@AmericanAir the flight I'm trying to change is in 4 hours and I've been trying to reach an agent for 72 now. THIS IS UNBELIEVABLE.,0
@united I somehow think I'm going to be stuck paying for a hotel room in Denver without winter clothes on my dime.  I guess we'll see.,0
@united you know it's bad when you're praying your connecting flight is delayed because of an hour delay on the first flight #JustGetMeHome,0
@united I would like 2 speak @United VP of #CustExp Jimmy Samartzis! I sent a survey/email about my awful flight exp http://t.co/OtFZ7CygUQ,0
"@USAirways HELP! It says ""the payment is denied"" but my money has been taken out of my bank?  

And it says I have no trips coming up??",0
@AmericanAir got call saying flight Cancelled Flightled but checked online and it isn't Cancelled Flightled. No where near bad weather. I have job interview,0
@JetBlue @Cinnabon the two of you should team up to serve cinnabons on the flights!!!! #BonsInTheSky,0
@americanair thanks to your airline I now have a ruined bag and you refuse to do anything about it.,0
Well @AmericanAir we won't be flying you. Rebooked on Jetblue. With credits (that actually work) it was free!,0
"@united what you did was illegal and a breach of contract. I will be in touch but not through your ""customer feedback""",0
"@SouthwestAir update 35 minutes into this pilot has turned off a/c. No longer freezing, but we are enjoying waiting for reload of all bags",0
@AmericanAir - cluster continues-still on connecting instead of direct..bag charged and seats not together. #shafted,0
@united It is also inappropriate to lie to passengers to induce them into accepting a voucher by telling them you have availability on Late Flightr,0
@AmericanAir My flight to @dfwairport was Cancelled Flightled. Mess ensued. Please thank the awesome Marcos (Concierge Key @ GRU) for sorting it out!,0
@SouthwestAir but to make us tru to find space in other flights.  This customer service is as bad as @SpiritAirlines.,0
",@USAirways 2nd time this occurred in 3 weeks. I'm not patient. I have no choice.  #Antitrust issue",0
"@united has been showing the same tone deaf video for all these years about how ""wifi is coming!"" Hah.Not before I leave. @VirginAmerica ftw",0
@JetBlue why 730 and not 645 as scheduled?,0
@united They inquire and then do nothing about it...pretend theyÛªre interested. Responded to your DM and no response back...,0
@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,0
can you not? RT @JetBlue Our fleet's on fleek. http://t.co/413GiAL0yl,0
@JetBlue last week I bought a plane ticket round trip to FL &amp; just 4 fun I look at the price of them today and they went down! #nothappy,0
@AmericanAir Would it be ok to send you a DM asking a few questions because i'm deaf and been on hold so long?,0
"@united Freakin""",0
@SouthwestAir me again! I was just trying to rebook fare on wanna get away pricing and it disappeared in time I refreshed. Is this normal?,0
"@united besides landing the plane, overall customer service experience has been poor. Late Flight and rude workers plus missing luggage",0
@AmericanAir on hold again....estimated 2 hr hold,0
@AmericanAir ... Do I have to even say anything?  Over 6 hours on hold... No one has ever sucked as much as you. http://t.co/NcrMqIBIWo,0
"@JetBlue You have very unhappy customer. After waiting 20 min on hold, rude &amp; uncaring rep has now frozen my acct. can't print bdng pass!",0
@SouthwestAir I wish I would've known so I could've slept 2 hours more and let my friend know not to wait for me after she lands...,0
@united please get me off this plane #UA57,0
@united  I understand that but why should I pay to change if it was a problem with your plane. If it was weather I would understand,0
@united There is no excuse for leaving a minor to spend the night sobbing (9 hours) in a plastic chair. UA's actions? Terrible. # united,0
"@united you guys suck, 2 1/2 delay to get out of ers and didn't even have curtesy to let me know,  #UnitedAirlines",0
"@SouthwestAir  also, gave up after 1 hr 32 minutes on hold. Maybe put a few more people on it?",0
@united Please follow FAA guidelines regarding bumping. It is NOT acceptable to give a $300 voucher for an $800 fare when you've,0
@united flight from san fransico to jfk was evacuated why?,0
@USAirways your airway is a joke. I have never dealt with worse service,0
@JetBlue waited for 15 min then got disconnect,0
@USAirways Please hold flight US 639 in Phoenix! I'm a weary traveler stuck on another flight because the tarmac is having issues!,0
@USAirways how do you get your aa frequent flyer number to appear in a USAir reservation?? Frustrating,0
@united lax29108m make it happen please else on a cruise with no luggage tomorrow,0
@SouthwestAir you need to redeem yourself. I lost respect for you tonight #lostbags #filmjobnoequipment,0
"@united and most frustratingly, all this delay happened either at the gate, or even onboard the aircraft! No heads up in advance!!!",0
@USAirways told to work it out ourselves #joke #fail,0
@united Checking tracing information. You got 2 numbers wrong in my phone number &amp; how did a turquoise duffle bag become a black laptop bag?,0
@JetBlue *fights air*,0
@AmericanAir Why did I have to stand at baggage claim for an hour waiting for a bag that you knew never made it on to the plane?,0
@united Your website deserves a new design. #html5 FTW!,0
@southwestair please help us check in... i never expected you to make travel painful... just like the rest all of a sudden...#intlcheckin#,0
@AmericanAir @DuaneNClark  ever think about being prepared and bringing in more people? Does anyone have any business sense at AA?,0
"@United wind chill in Ithica -17 degrees, and for the trouble of losing my clothes they give me a t-shirt. I'll burn it for warmth. #united",0
".@AmericanAir nice 2 know. I paid 4 a seat. Then you sold my seat. now I bought a 3rd seat. It's a good scam, but a scam all the same.",0
@united @dmb41shows I need this plane to get to buffalo so I can leave tonight. Any progress?,0
"@united clicked ""upgrade now"" and it didn't upgrade. What gives? http://t.co/N7oSjz8a59",0
No no no bad airline bad! *bops you with newspaper* ÛÏ@JetBlue: @maatkare67 We hope you're still our bae! @TatianaKing @thewayoftheidÛ,0
@AmericanAir I cannot believe how long flight 759 PHI  is taking. I know it's US Airways but you own it. I would really like to get home.,0
@USAirways can we hold two seats for 11:35 flight from PHX to Las 1856 as this delayed flight 556 is not going to arrive on-time,0
@USAirways I called the BTV desk; they had more information - so it exists.  Your systems don't make it easy for the customer to access it.,0
@SouthwestAir . I don't like the new schedule. No more nonstops from PHL to FLL or PBI? We are not free to move between those cities. Sad.,0
@JetBlue What's up with lack coffee on 7:30AM flight. Was told someone forgot to load coffee onto the plane. What????? #INeedCoffee,0
@AmericanAir from the rude ticket counter employees to forcing my wife on standby and then pushing her down the list.. it was a very bad day,0
@JetBlue where exactly can I leave a note,0
@USAirways is holding my luggage hostage from flight 5182,0
@JetBlue I shouldn't be made to feel like a criminal because I want to sit near my 5 year old on a flight. #jetblue http://t.co/qgtCao1J2U,0
"@JetBlue come on! Already delayed 2+ hrs on flight 1415 as we waited for the pilot to come from Boston, now you reassign him?! Endless trip.",0
@USAirways on hold for 1:23. All because they won't let me use a companion voucher online http://t.co/DPhQRgkdoA,0
@JetBlue Why was flight 669 forced to return to NY when there was a malfunction? Why not land in the countless air strips surrounding Chi?,0
@united this is not true. Gate agents 100% caused this. And we're not helpful. Thanks for making me miss connection!! http://t.co/xAIzW2isml,0
"@usairways yep, sent my bag to Philadelphia instead of Miami...I caught it...then was told my flight changed to tomorrow, wrong again #fail",0
@USAirways nah it's for my flight next week.. inside my Chairman 7-day window but you still haven't released the last open First seat to me,0
@AmericanAir that's quite an impressive list of fees!,0
@united you have failed so uncontrollably today that it's beyond repair. I'm beyond livid with your absolute disregard to operations.,0
@USAirways pilot tells me that all @AmericanAir and US Airways flights across the country have stopped due to a computer system failure.,0
@USAirways new problem...had wrong last name on reservation which is airways fixed. New can't get through TSA,0
"@united, I don't believe that you do.. http://t.co/7z3GqEBfK2",0
@JetBlue Understood but I watched as fam heading to FL was expedited when they had 25m to takeoff. I am speaking at conference in SF,0
@USAirways headed to NYC from CLT. Funny to hear all phones ring at once and then the entire plane groan (has happened twice more).,0
@SouthwestAir understand weather is an issue but on time Cancelled Flighted reinstated Cancelled Flighted with hardly any updates and doing nothing for me= :(,0
@united thank you for 7 hrs at terminal D in Dulles airport http://t.co/IG2dgctt2M,0
@SouthwestAir been on hold now for 1 hour 20 minutes with cust service. Can you help?,0
@USAirways what's happening with 1217 Phl to LAX? Now 3 hr delay. Poor communication!,0
@united no my concerns were not addressed,0
@SouthwestAir I lost my luggage. My birthday wish is to find my luggage.,0
@united it is too Late Flight for reFlight Booking Problems now - it is morning already and I no longer need a hotel room,0
@united please help trace my luggage which was put through without a name tag on 11 February 2014 at Albuquerque airport,0
@AmericanAir its pulling away from gate to get your departure time then leaving us on tarmac claiming power issues that magically repaired,0
"@JetBlue flight 99 to DCA 2 delays, I'm all for erring on the side of safety but it's an inconvenience to people with connecting flights!!",0
"@united my plane sounds like  a DJ  scratching is this normal? If so, will this eventually be a new entertainment fee.",0
"@USAirways car services to and from the hotel, food, hotel cost bc of Cancelled Flightlations fall on the customer with last minute notifications",0
@USAirways your service in Philly is unacceptable. Look into better serviceÏÎü a 16 yr old shouldnt have a hard time http://t.co/WDAKTmr7Mj,0
@united it's 430am and wife still doesn't have her luggage which was promised by 8pm and said to be on its way File number: DCA48810M #Fail,0
@USAirways #DividendRewards Urgently need to speak with a CS rep. My 50K miles havent shown &amp; I've fulfilled all reqs. Flight Booking Problems flights today,0
@AmericanAir I have tried to talk to someone for almost 6 hrs! you Cancelled Flightled my flight and you won't pick up the phone. pathetic &amp; very sad,0
"@united Yeah, I tried that about 10 times for two different tickets, and it told me to ""Try again Late Flightr"".",0
@AmericanAir that's if it is ever complete and if i can ever get through customer service #theydontanswer,0
@united united flight UA3774 after two delays just Cancelled Flightled no explanation &amp; no more flights to Norfolk that aren't booked. Renting a car.,0
@USAirways took me 4+ hours to book flights yesterday due to system errors between you and @AmericanAir. paid $320 extra due to time lapse,0
"@AmericanAir oh I did. All I received back was an email saying "" delays happen"".. Uh huh..",0
@AmericanAir it doesn't allow me to hold. That's the problem.,0
@united okay ase24766m. Find our luggage.,0
"@AmericanAir You didn't call, did you. Try it, and then you'll understand.  It's not possible to reach an agent,I don't know what else to do",0
@USAirways @AmericanAir  Also your on-hold message is trying to sell Valentines Day gifts.  Over a week Late Flight.  Sounds about right for USAir,0
@AmericanAir @maxfitgirl29 next time fly Southwest...,0
@JetBlue where is it coming from? I thought Tampa?,0
"@united next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",0
@SouthwestAir my first flight ever and flight #4251 is already having technical issues. Faaaannntastic._Ù÷_,0
@united now I'll probably miss my next connection!,0
@united Usually an issue with Express our of SFO. Positive note: Mainline p.s. was enjoyable.,0
"@USAirways @KieranMahan needs two nights at a hotel in phoenix until he can get back to Philly because of plane equipment, crazy!",0
@united you changed my entire flight plan for vacation and now I will be there alone a day and night early with nowhere to stay. Help!,0
@AmericanAir what kind if airlines do you guys run? The people that got in line first received hotel vouchers? Terrible customer service!,0
@AmericanAir now a delay to the rebooked flight?!,0
@AmericanAir unable to access the website.  Will try again.,0
"@SouthwestAir I keep getting disconnected after choosing the option ""unused travel funds"" on your automated customer service line! SOS",0
@united 4595. We are now going back to the gate b/c of something overheating after sitting out here for 3+ hours.Love United but this stinks,0
@VirginAmerica I called a 3-4 weeks ago about adding 3 flights from 2014 to my Elevate...they still haven't shown up...help!,0
"@JetBlue appreciate what you've done on your end to make this right, but still unhappy with initial incident. Will be calling.",0
@United I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!,0
@AmericanAir your team rebooked my Cancelled Flightled AA flight on a different airline. New airline has no such Flight Booking Problems. Flight is this evening.,0
@SouthwestAir flt 648 from Buf to MCO. Conf#FGKXV5. Please also look into reimburse for car 587701925COUNT that I had to Cancelled Flight,0
@united no I don't. Spoke with baggage contact at 1-800 number. Said they will try to get bags to stay at IAD for pick up tmrw,0
@AmericanAir TSA said there is nothing they could do. But the question is why are your employee's swapping your customers belongings?,0
"@united screwed up our reservation- they assigned a new # to just one of us &amp; when they changed our flight, only changed the original #.",0
"@united well sorta....we r trying to get to Aquadilla, PR but only 1 flight goes there a day. All are booked. UA Cancelled Flighted our flight to NJ",0
@united Please stall flight 1535 out of ORD. I have to get to SNA tonight.,0
@USAirways yes I know the industry procedure on baggage. Thanks for helping..... _Ù÷ä what about the impossible connection that started this?,0
@SouthwestAir Flying now from JAX to DEN and I paid $8 for wifi that barely is functional.  Couldn't do work if I wanted to.  Never again.,0
"@AmericanAir Cancelled Flights my flight, doesn't send an email, text or call. Then puts me on way earlier flight I might miss now. Thanks AA!",0
"@USAirways. On hold 2hrs after my flight was Cancelled Flightled &amp; ""Anthony"" was beyond rude and not helpful! @AmericanAir they're weighing you down.",0
"@united THAT'S the tweet u choose to answer, to tell me you're not liable?! #youretheworst #neveragain",0
"@USAirways guys I need help my reservations, tried calling and I'm told to call Late Flightr. Please help me here.",0
@AmericanAir Hey so I'm very disappointed with my time traveling with you! I've had the worst experience and both times the flight delayed!,0
@united my PQMs and PQDs are no longer showing up correctly in my MileagePlus acct. How can I get this fixed?,0
@united I already sent feedback and your reps are who told me about the priority. I'm speechless at your system,0
@United now what?!? http://t.co/5hpSqVRjK8 flight was gone when I got off plane! #BusinessTravel #goodenoughmother,0
@JetBlue I did not report the updated info - don't know how to reach them without a super long wait on hold at your main number.,0
@USAirways delays to the max,0
@AmericanAir that luggage you forgot...#mia.....he just won an oscar_Ù÷ã_ÙÕ_ÙÕ_ÙÕ,0
@USAirways ANSWER THE BLOODY PHONE!,0
@USAirways by far the worst airline in history. I'll never ever fly your garbage again,0
@USAirways customer service fail... Todays experience will ensure I do my best NEVER to utilize you again...,0
@JetBlue I'm curious to know how do you compensate for passengers missing engagements due to a two hour wait on the tar-mat to get to a gate,0
Sir. RT @JetBlue: Our fleet's on fleek. http://t.co/F5IXyw8XyB,0
"@united my UA3426 on 2/19 was also delayed by 2 hours, stretching my trip way past the midnight, extremely exhausting!",0
@JetBlue now when I call it's still at the warehouse and might be going out tonight,0
"@united I asked a legitimate question about systemwide vs. localized problems, and got back an unreLate Flightd copy/paste. You can do better.",0
"@AmericanAir ""sorry you were disappointed"" #outoftouchwithreality #people have kids and jobs",0
"@united if your policy changed, you must advise at the time of purchase.  Same if you choose to vary it by airport!  We want a FULL refund!!",0
"@AmericanAir 
Can you tell me what that means? I work and just need an estimated time of arrival please? I need my laptop for work. Thanks",0
@AmericanAir will you review your systems re notification? The website and telephone systems you have in place are clearly inadequate.,0
@united with the purchase of my ticket i am entitled to check in 1 bag however i am being charged an extra 25 dollars for domestic transport,0
@jetblue trading customer experience for short term $$. So sad for this (previous?) loyal customer. https://t.co/dFmvmiBH4x,0
@united @JedediahBila Why is United voted every year as one of the worst airlines? Do enjoy that title? You should give Jedediah free passes,0
@AmericanAir you Cancelled Flightled my flight tomorrow (without telling me) and I want to rebook-please help me book a new flight! What # can I call?,0
"@United does a great job of answering public messages. Direct private messages, not so much.",0
@AmericanAir how hard is it to have catering ready to go?,0
@AmericanAir absolutely disappointed in your lack of service. Lost my bag and can't even deliver it after I was told it would happen.,0
@united How about free wifi when your flights delayed? Only 20 mins allowed!,0
@southwestair TWO hours on the plane at the gate?!? This is undignified behavior for you. And the apology isnÛªt enough. #freedrinkcoupons,0
"@USAirways 6 hours, no agent. Should I keep waiting?",0
@united your system is down and after being on hold for over 20 mins -Mia tells me she is going to charge a Flight Booking Problems fee?! Customer service?,0
"@united on SFO-&gt;AUS UA343 2/17, IS9JX1; my seat appears to have had a mite problem. Dr recently confirmed over 50 bug bites were mites",0
@AmericanAir how can I get travel question answered quickly... Online and calling not helping with this busy day,0
@AmericanAir hey! I have a name issue on my reservation can you help?,0
@AmericanAir I need assistance reFlight Booking Problems a flight from dfw to lit,0
"@united how can i trust United with future Flight Booking Problemss when a confirmed, ticketed and purchased ticket is Cancelled Flightled after the fact?",0
@united can u get the crew member that we are waiting on? We were told 40 minutes ago they landed here and they are still not to our gate.,0
@united you should spend all of the money you take for our tickets and update your planes! Each flight has a maintenance issue!!!,0
@AmericanAir 3 months of straight travel ahead. Time to find new airline.,0
@united ... horrible wait time on 4348 to get a gate  ..shows total miss  management . Value customer time and respect thier sentiment,0
@USAirways is anyone working today?? Anyone want to pick up a phone?,0
@USAirways this says it was estimated to leave an hour ago (it hasn't left yet) so thanks for this useful information. #TheWorstAirline,0
@united is a money sucking airline with terrible terrible customer service,0
@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,0
"@United is an airline where you pay extra to get a better seat but by the time you board your overbooked flight, there's no overhead space.",0
@JetBlue why is flight 1106 delayed out to NY? Same problem?,0
@united Why do I pay more for Coach Plus to be told preboarding that all overhead bins will be full for me,0
@AmericanAir I certainly hope my LA /PBI on 25 th has a NEW plane . The seats on Feb 11 th flight ( in reverse) God awful,0
@JetBlue Cancelled Flighted my flight. Went with another airline 2 leave 2day. They Cancelled Flighted also. Called JetBlue &amp; got same flight but now $250 more_ÙÔ¼,0
@USAirways yes. But the manner with which it was done was harsh for those affected. Already checked in. No remorse. Weak alternatives.,0
"@SouthwestAir @saianel You could have just said ""We don't know""",0
@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!,0
@USAirways making folks run from gate C29 to A18 to B11 with NO EXPLANATION and zero carts to transfer elderly and handicap. #PHL,0
@united bad customer service  to NYC a few weeks ago. Thinking of moving on,0
@United Hidden City forces me into crappy seat even though exit row is available on the first leg. Your support cannot fix. :-(,0
@USAirways this is the worst customer service I have ever had. Rebooked to tues but seat available on mon. Wtf. Contact me.,0
@USAirways #695 might have been Cancelled Flighted? mechanical issue. 6 hours Late Flightr 100 people still waiting and Zero information. Please send help.,0
"@USAirways I did, but it won't help.. Can't believe you wouldn't take full fare for first class and gave away to Platinum Member.. Profits?",0
@JetBlue I just DM'd you!,0
"@AmericanAir offered me a cot to sleep on?After they Cancelled Flightled my flight. A fucking cot. What about a hotel, like you're supposed to provide",0
"@usairways really need help asap, so please make it quick. Thx.",0
"@SouthwestAir trying to change my reservation, been on hold for 45 minutes, and can't do it online-was directed to call. Help?",0
@USAirways My brother &amp; his family stranded in CLT tonight bc gate E36 agent wouldn't hold plane for two minutes. Now driving in bad weather,0
@USAirways I would be willing to pay anything to change a flight! @AllegiantTravel does not! help!,0
@SouthwestAir Feeling very frustrated that I bought WIFI onboard and can't load an email.,0
@SouthwestAir surprise surprise more delays. Seems to be the norm.  Broken down equipment.,0
"@united My flight UA1159 to Denver for #RMOUG15 has been re-cheduled 5 times.
If I am no show, you'll know why! Ridiculous.",0
@SouthwestAir where do we start? I've already wasted 1.5 hrs of phone wait time already :-(,0
@SouthwestAir Cancelled Flights arrivals &amp; departures in Nashville as of 5pm. That and more weather headlines @ 4pm #LiveOnFOX17 #FebruaryFreezeFox17,0
@united my flight was delayed due to maintenance in LIT and caused me to miss my connection at IAH to MSY. Can you help?,0
@united Cancelled Flighted my mileage plus award reservation G6455C same day. Have yet to see my miles back despite agent confirmation.,0
@USAirways but only for certain flights from CLT-NYC. The notion that you can't rebook customers for 48 hours is absurd.,0
@united has me stranded in Texas and then hangs up on me when I'm trying to figure out how to get home. Cool.,0
@AmericanAir narrowly made standby...lots of snags this trip!,0
@AmericanAir I get &amp; can appreciate that. I've just had so many problems in the last year flying with guys... Pretty aggravating.,0
@AmericanAir @USAirways use the app you say?? http://t.co/WnY9TzsR8N,0
@united nice. I wonder how you pick who to respond to? Maybe only happy customers are easier. I wonder how many of those you have left.,0
@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,0
"@JetBlue I may not make my connection and need to find out my options, yet no one is here.",0
@united deserves to go bankrupt. Just delayed an outbound flight with no info on the connecting flight that we're going to miss,0
"@United is officially the worst, most delayed, and least helpful airline I have ever had the misfortune of flying on",0
@united WHAT?! Y'all have zero concept of customer service. Oh...and now my connection is delayed too!,0
@united It's a shame choosing #United may be the difference between reuniting with aging friends and never seeing them again #PoorService,0
@SouthwestAir I sent you my conf number yesterday.,0
@united I had to change airports to actually get a flight out when my flight from FAY was Cancelled Flightled twice. $180 taxi ride to RDU--reimburse?,0
